date,Pair,Open,High,Low,Close,ema_21,ema_50,stochastic,stochastic_ma,stochastic_signal
2023-01-08 07:00:00+00:00,BTC-USD,16947.53515625,16953.771484375,16947.263671875,16950.759765625,,,70.7742469723631,65.72818548804472,
2023-01-08 08:00:00+00:00,BTC-USD,16951.603515625,16955.640625,16948.0859375,16951.205078125,,,71.95424904254219,67.85701963219819,
2023-01-08 09:00:00+00:00,BTC-USD,16951.095703125,16967.3203125,16937.802734375,16942.111328125,,,41.7396406969396,61.4893789039483,
2023-01-08 10:00:00+00:00,BTC-USD,16942.48828125,16948.599609375,16939.623046875,16944.552734375,,,43.38238865413571,52.35875946453916,
2023-01-08 11:00:00+00:00,BTC-USD,16944.189453125,16945.265625,16939.716796875,16939.84765625,,,30.355993464375896,38.49267427181707,
2023-01-08 12:00:00+00:00,BTC-USD,16938.916015625,16938.916015625,16932.001953125,16933.037109375,16943.150204613095,,2.930929602388984,25.5564372403002,
2023-01-08 13:00:00+00:00,BTC-USD,16932.896484375,16942.087890625,16928.17578125,16935.236328125,16942.430761295996,,18.03712204370821,17.108015036824366,
2023-01-08 14:00:00+00:00,BTC-USD,16935.0703125,16959.818359375,16934.908203125,16959.05859375,16943.94238242818,,78.8943219239597,33.28745785668563,
2023-01-08 15:00:00+00:00,BTC-USD,16958.736328125,16997.98046875,16947.107421875,16992.5,16948.356711298344,,92.14885282596528,63.02676559787773,
2023-01-08 16:00:00+00:00,BTC-USD,16997.060546875,17006.091796875,16936.486328125,16948.513671875,16948.370980441676,,26.10232371594014,65.71516615528837,
2023-01-08 17:00:00+00:00,BTC-USD,16947.171875,16955.580078125,16931.533203125,16932.734375,16946.949470856067,,5.850650490060913,41.36727567732212,
2023-01-08 18:00:00+00:00,BTC-USD,16932.791015625,16943.87109375,16929.04296875,16938.375,16946.169973505515,,13.090015792244252,15.014329999415102,
2023-01-08 19:00:00+00:00,BTC-USD,16938.69140625,16945.888671875,16935.978515625,16944.166015625,16945.987795516376,,20.52239741307999,13.154354565128386,
2023-01-08 20:00:00+00:00,BTC-USD,16943.443359375,16979.83984375,16938.51953125,16976.15234375,16948.730027173977,,61.5747123555511,31.72904185362512,
2023-01-08 21:00:00+00:00,BTC-USD,16977.1796875,16982.953125,16959.546875,16962.466796875,16949.978824419522,,44.01022735818314,42.03577904227141,
2023-01-08 22:00:00+00:00,BTC-USD,16961.4609375,16979.939453125,16957.416015625,16979.240234375,16952.63895259729,,65.53781365151781,57.04091778841735,
2023-01-08 23:00:00+00:00,BTC-USD,16977.6875,17085.744140625,16974.58203125,17085.744140625,16964.739424236173,,100.0,69.84934700323366,
2023-01-09 00:00:00+00:00,BTC-USD,17093.9921875,17170.30078125,17093.9921875,17163.513671875,16982.809810385155,,97.18678151614262,87.5748650558868,
2023-01-09 01:00:00+00:00,BTC-USD,17170.0546875,17196.306640625,17154.654296875,17192.806640625,17001.900431316048,,98.69043182133748,98.62573777916003,
2023-01-09 02:00:00+00:00,BTC-USD,17189.283203125,17234.205078125,17171.798828125,17193.609375,17019.328517105496,,86.69700402578036,94.19140578775348,
2023-01-09 03:00:00+00:00,BTC-USD,17192.91796875,17219.474609375,17184.328125,17207.599609375,17036.44407094818,,91.28152941251768,92.2229884198785,
2023-01-09 04:00:00+00:00,BTC-USD,17206.93359375,17241.279296875,17206.435546875,17229.927734375,17054.03349489607,,96.28184295712477,91.42012546514091,
2023-01-09 05:00:00+00:00,BTC-USD,17229.580078125,17248.751953125,17215.8515625,17217.2265625,17068.86922831461,,89.8381379887811,92.46717011947452,
2023-01-09 06:00:00+00:00,BTC-USD,17215.7421875,17220.091796875,17194.1484375,17196.42578125,17080.46527858146,,82.03923198627014,89.38640431072533,
2023-01-09 07:00:00+00:00,BTC-USD,17193.9375,17218.30078125,17193.9375,17210.544921875,17092.290700699054,,86.88557560805556,86.25431519436893,
2023-01-09 08:00:00+00:00,BTC-USD,17210.85546875,17227.015625,17199.015625,17210.623046875,17103.04818671505,,86.09296527159394,85.00592428863989,
2023-01-09 09:00:00+00:00,BTC-USD,17207.740234375,17255.115234375,17202.69140625,17247.87109375,17116.21390553641,,95.50396993757198,89.49417027240717,
2023-01-09 10:00:00+00:00,BTC-USD,17249.494140625,17283.71875,17244.2265625,17267.166015625,17129.936824635373,,87.17483088936305,89.59058869950964,
2023-01-09 11:00:00+00:00,BTC-USD,17267.74609375,17281.765625,17253.251953125,17253.251953125,17141.147290861703,,72.77803954417745,85.15228012370416,
2023-01-09 12:00:00+00:00,BTC-USD,17250.615234375,17260.880859375,17245.720703125,17257.21875,17151.69924169246,,73.33752554629775,77.76346532661275,
2023-01-09 13:00:00+00:00,BTC-USD,17257.216796875,17285.8359375,17219.5625,17232.6328125,17159.056839038596,,42.10660545779138,62.740723516088856,
2023-01-09 14:00:00+00:00,BTC-USD,17232.615234375,17267.96875,17219.0546875,17267.96875,17168.957921853267,,80.55768086372524,65.33393728927146,
2023-01-09 15:00:00+00:00,BTC-USD,17268.09765625,17322.763671875,17242.607421875,17297.193359375,17180.615688900696,,80.1513061144044,67.60519747864033,
2023-01-09 16:00:00+00:00,BTC-USD,17295.314453125,17349.212890625,17285.03125,17340.53125,17195.15346718245,,94.40887536005836,85.03928744606266,
2023-01-09 17:00:00+00:00,BTC-USD,17339.212890625,17366.5,17318.828125,17354.228515625,17209.61483522268,17056.0136328125,92.67305718817052,89.07774622087777,0.0
2023-01-09 18:00:00+00:00,BTC-USD,17354.140625,17389.95703125,17338.796875,17349.955078125,17222.373039122893,17067.54074831495,78.63892365456822,88.57361873426571,0.0
2023-01-09 19:00:00+00:00,BTC-USD,17349.908203125,17352.443359375,17320.744140625,17320.744140625,17231.315866532175,17077.470293111423,59.50149710863752,76.9378259837921,0.0
2023-01-09 20:00:00+00:00,BTC-USD,17316.4140625,17316.4140625,17208.880859375,17211.486328125,17229.51318122243,17082.72582389627,1.4388799603067597,46.52643357450416,0.0
2023-01-09 21:00:00+00:00,BTC-USD,17211.9140625,17246.953125,17188.62890625,17190.298828125,17225.948240031757,17086.944373081715,0.829452852153667,20.589943307032645,0.0
2023-01-09 22:00:00+00:00,BTC-USD,17190.1640625,17225.7109375,17186.1015625,17206.447265625,17224.175424176596,17091.63076102459,9.98045490256194,4.082929238340789,0.0
2023-01-09 23:00:00+00:00,BTC-USD,17207.720703125,17212.373046875,17172.322265625,17198.076171875,17221.80276487645,17095.805090861864,11.83354422995809,7.547817328224565,0.0
2023-01-10 00:00:00+00:00,BTC-USD,17192.94921875,17223.671875,17189.158203125,17223.671875,17221.97268397859,17100.819474553555,23.5943964318086,15.13613185477621,0.0
2023-01-10 01:00:00+00:00,BTC-USD,17224.6875,17230.451171875,17196.83203125,17202.861328125,17220.235287991898,17104.821115870083,14.032253722101068,16.48673146128925,0.0
2023-01-10 02:00:00+00:00,BTC-USD,17201.94140625,17221.916015625,17162.990234375,17193.140625,17217.772136810814,17108.28462603204,13.284053456332234,16.9702345367473,0.0
2023-01-10 03:00:00+00:00,BTC-USD,17192.0625,17212.939453125,17185.939453125,17212.939453125,17217.332801930286,17112.38873689843,22.00728011221355,16.44119576354895,0.0
2023-01-10 04:00:00+00:00,BTC-USD,17212.208984375,17229.71875,17205.4921875,17229.71875,17218.45879720935,17116.989913882804,35.22164948453608,23.50432768436061,0.0
2023-01-10 05:00:00+00:00,BTC-USD,17225.892578125,17235.587890625,17216.279296875,17234.697265625,17219.93502161077,17121.60588846093,46.73787124616501,34.65560028097155,0.0
2023-01-10 06:00:00+00:00,BTC-USD,17234.482421875,17236.419921875,17200.87109375,17212.51171875,17219.260175896154,17125.170822982072,58.98020423829352,46.9799083229982,0.0
2023-01-10 07:00:00+00:00,BTC-USD,17211.533203125,17219.345703125,17201.97265625,17207.318359375,17218.174556212412,17128.392294997484,60.368124268539205,55.36206658433258,0.0
2023-01-10 08:00:00+00:00,BTC-USD,17206.86328125,17264.353515625,17195.77734375,17263.8828125,17222.329852238556,17133.705648625033,99.5356275771706,72.96131869466778,0.0
2023-01-10 09:00:00+00:00,BTC-USD,17262.744140625,17269.248046875,17248.60546875,17254.478515625,17225.25245800096,17138.44183948778,86.1002867436218,82.00134619644386,0.0
2023-01-10 10:00:00+00:00,BTC-USD,17254.21875,17275.4921875,17244.4296875,17275.4921875,17229.819706137234,17143.81636293924,100.0,95.21197144026412,0.0
2023-01-10 11:00:00+00:00,BTC-USD,17275.525390625,17277.380859375,17254.587890625,17261.447265625,17232.69493881794,17148.42933951515,86.070891954651,90.7237262327576,0.0
2023-01-10 12:00:00+00:00,BTC-USD,17259.291015625,17260.923828125,17230.19921875,17230.81640625,17232.524163129943,17151.660204877302,49.07727797001154,78.38272330822086,0.0
2023-01-10 13:00:00+00:00,BTC-USD,17230.830078125,17254.3203125,17226.640625,17254.3203125,17234.505631254495,17155.68609145074,71.74074340011009,68.96297110825755,0.0
2023-01-10 14:00:00+00:00,BTC-USD,17254.34765625,17305.083984375,17242.150390625,17285.845703125,17239.172910515448,17160.79038994777,82.39971410703119,67.73924515905094,0.0
2023-01-10 15:00:00+00:00,BTC-USD,17284.23046875,17353.701171875,17280.509765625,17322.560546875,17246.75360472995,17167.134317670407,80.2812372460022,78.14056491771449,0.0
2023-01-10 16:00:00+00:00,BTC-USD,17320.919921875,17331.37890625,17295.681640625,17316.947265625,17253.134846629502,17173.009335237253,76.72681400497174,79.80258845266837,0.0
2023-01-10 17:00:00+00:00,BTC-USD,17315.552734375,17330.306640625,17301.265625,17327.615234375,17259.905790970002,17179.07231167403,83.48194961475197,80.16333362190863,0.0
2023-01-10 18:00:00+00:00,BTC-USD,17327.599609375,17422.755859375,17327.599609375,17422.755859375,17274.710342643186,17188.62852923093,100.0,86.7362545399079,0.0
2023-01-10 19:00:00+00:00,BTC-USD,17421.671875,17443.48828125,17413.15234375,17443.48828125,17290.053791607443,17198.623029310107,100.0,94.49398320491731,0.0
2023-01-10 20:00:00+00:00,BTC-USD,17443.0,17483.068359375,17419.18359375,17481.9921875,17307.502736688584,17209.73554531755,99.58032157573632,99.8601071919121,0.0
2023-01-10 21:00:00+00:00,BTC-USD,17480.89453125,17484.720703125,17455.009765625,17469.71875,17322.24964698962,17219.930965109023,94.18709369820716,97.92247175798116,0.0
2023-01-10 22:00:00+00:00,BTC-USD,17469.84765625,17469.84765625,17429.326171875,17444.091796875,17333.32620607011,17228.72158596259,84.25724815910759,92.67488781101704,0.0
2023-01-10 23:00:00+00:00,BTC-USD,17442.904296875,17446.345703125,17428.548828125,17446.345703125,17343.60070580237,17237.255865067,84.179844761506,87.54139553960692,0.0
2023-01-11 00:00:00+00:00,BTC-USD,17446.359375,17486.619140625,17438.451171875,17473.5703125,17355.416124593066,17246.523098299665,93.66897884921538,87.368690589943,0.0
2023-01-11 01:00:00+00:00,BTC-USD,17472.57421875,17493.31640625,17448.892578125,17464.119140625,17365.298216959607,17255.05627643007,85.2266550712034,87.69182622730825,0.0
2023-01-11 02:00:00+00:00,BTC-USD,17464.771484375,17464.771484375,17420.416015625,17420.416015625,17370.30892592919,17261.540972084775,62.041086138513165,80.31224001964398,0.0
2023-01-11 03:00:00+00:00,BTC-USD,17410.259765625,17421.173828125,17389.845703125,17421.119140625,17374.92803635608,17267.79893947851,56.433344726389855,67.90036197870215,0.0
2023-01-11 04:00:00+00:00,BTC-USD,17420.4375,17430.13671875,17403.416015625,17415.287109375,17378.597042994163,17273.582789278375,24.58802876720086,47.68748654403462,0.0
2023-01-11 05:00:00+00:00,BTC-USD,17415.5234375,17438.24609375,17410.89453125,17426.650390625,17382.96552914242,17279.585440311577,35.57015308530117,38.863842192963965,0.0
2023-01-11 06:00:00+00:00,BTC-USD,17424.8984375,17443.857421875,17403.73828125,17443.5546875,17388.473634447655,17286.015606867986,51.90743152688903,37.35520445979702,0.0
2023-01-11 07:00:00+00:00,BTC-USD,17443.611328125,17459.162109375,17438.5078125,17452.958984375,17394.335938986504,17292.562405985907,60.99628140513808,49.49128867244276,0.0
2023-01-11 08:00:00+00:00,BTC-USD,17453.54296875,17453.607421875,17425.6171875,17442.08203125,17398.67649282864,17298.42592070215,50.484172376691774,54.46262843623962,0.0
2023-01-11 09:00:00+00:00,BTC-USD,17444.75390625,17468.029296875,17444.75390625,17454.767578125,17403.775682401036,17304.55696609128,62.74420975140155,58.07488784441046,0.0
2023-01-11 10:00:00+00:00,BTC-USD,17455.033203125,17461.92578125,17447.078125,17447.078125,17407.71226809185,17310.146031146527,55.31268286237424,56.18035499682252,0.0
2023-01-11 11:00:00+00:00,BTC-USD,17447.04296875,17452.578125,17436.177734375,17444.666015625,17411.071699685774,17315.421324655486,70.11741194104421,62.72476818494,0.0
2023-01-11 12:00:00+00:00,BTC-USD,17444.919921875,17444.919921875,17416.876953125,17428.5859375,17412.66390312343,17319.859152610174,49.550337247064704,58.32681068349439,0.0
2023-01-11 13:00:00+00:00,BTC-USD,17427.853515625,17435.720703125,17397.83984375,17414.890625,17412.866332384936,17323.58587701762,24.29251189581768,47.9867536946422,0.0
2023-01-11 14:00:00+00:00,BTC-USD,17414.623046875,17430.158203125,17385.99609375,17417.673828125,17413.303377452215,17327.27560059046,38.61574724411324,37.48619879566521,0.0
2023-01-11 15:00:00+00:00,BTC-USD,17416.65234375,17432.740234375,17337.994140625,17338.2890625,17406.48389427474,17327.707501057503,0.2268016461894319,21.045020262040115,0.0
2023-01-11 16:00:00+00:00,BTC-USD,17341.826171875,17369.03515625,17340.419921875,17357.876953125,17402.065081442946,17328.890616824854,15.290336147075612,18.044295012459425,0.0
2023-01-11 17:00:00+00:00,BTC-USD,17355.166015625,17389.42578125,17350.92578125,17382.35546875,17400.27329847086,17330.987277684664,34.114872780798464,16.544003524687835,0.0
2023-01-11 18:00:00+00:00,BTC-USD,17381.77734375,17504.232421875,17381.77734375,17477.291015625,17407.274909121235,17336.724679172523,83.79350048170689,44.39956980319366,0.0
2023-01-11 19:00:00+00:00,BTC-USD,17477.328125,17547.13671875,17476.146484375,17538.376953125,17419.193276757942,17344.632611484383,95.8115818866092,71.23998504970486,0.0
2023-01-11 20:00:00+00:00,BTC-USD,17540.99609375,17556.33203125,17524.4140625,17544.8046875,17430.61249591631,17352.48249681833,94.72041077386862,91.4418310473949,0.0
2023-01-11 21:00:00+00:00,BTC-USD,17544.21875,17559.103515625,17535.896484375,17558.18359375,17442.209868446644,17360.549206501924,99.58395166419336,96.7053147748904,0.0
2023-01-11 22:00:00+00:00,BTC-USD,17558.4375,17584.810546875,17533.189453125,17570.916015625,17453.91042728104,17368.798885291068,94.370499327372,96.22495392181132,0.0
2023-01-11 23:00:00+00:00,BTC-USD,17572.23828125,17930.646484375,17563.55859375,17930.556640625,17497.241901221398,17390.828601186517,99.98484039573158,97.97976379576563,0.0
2023-01-12 00:00:00+00:00,BTC-USD,17931.1015625,18104.96875,17919.884765625,18104.96875,17552.489796564907,17418.83409721842,100.0,98.11844657436788,0.0
2023-01-12 01:00:00+00:00,BTC-USD,18117.59375,18247.396484375,18117.59375,18245.896484375,17615.526768184005,17451.2679163226,99.83461535148544,99.93981858240568,0.0
2023-01-12 02:00:00+00:00,BTC-USD,18244.017578125,18268.5546875,18204.20703125,18204.20703125,17669.04315573546,17480.7949404374,92.98761669213708,97.60741068120753,0.0
2023-01-12 03:00:00+00:00,BTC-USD,18203.90234375,18233.998046875,18203.90234375,18226.474609375,17719.718742429963,17510.03728039574,95.25471885117724,96.0256502982666,0.0
2023-01-12 04:00:00+00:00,BTC-USD,18222.47265625,18227.01953125,18206.396484375,18219.43359375,17765.147365277237,17537.856743664535,93.80103669342614,94.0144574122468,0.0
2023-01-12 05:00:00+00:00,BTC-USD,18219.61328125,18225.796875,18105.806640625,18105.806640625,17796.116390308853,17560.129288643377,78.12939632545933,89.0617172900209,0.0
2023-01-12 06:00:00+00:00,BTC-USD,18103.83203125,18154.44921875,18098.328125,18146.658203125,17827.983827837594,17583.13042254462,83.4236813658179,85.11803812823446,0.0
2023-01-12 07:00:00+00:00,BTC-USD,18148.583984375,18173.814453125,18133.322265625,18142.63671875,17856.58863610236,17605.071845925224,82.8768123833023,81.47663002485984,0.0
2023-01-12 08:00:00+00:00,BTC-USD,18144.392578125,18146.494140625,18103.685546875,18140.97265625,17882.441728843052,17626.087563977177,81.903157708099,82.73455048573973,0.0
2023-01-12 09:00:00+00:00,BTC-USD,18143.841796875,18168.529296875,18141.32421875,18163.26171875,17907.970818834594,17647.153217105522,69.80153373030322,78.19383460723485,0.0
2023-01-12 10:00:00+00:00,BTC-USD,18162.658203125,18197.072265625,18147.1015625,18182.6015625,17932.937250076902,17668.151191434717,49.50663178668135,67.07044107502786,0.0
2023-01-12 11:00:00+00:00,BTC-USD,18182.630859375,18202.90625,18176.7578125,18195.97265625,17956.849559729002,17688.850072407866,57.3615126898894,58.88989273562466,0.0
2023-01-12 12:00:00+00:00,BTC-USD,18198.7890625,18259.759765625,18191.841796875,18259.759765625,17984.38685117409,17711.238687828147,100.0,68.95604815885692,0.0
2023-01-12 13:00:00+00:00,BTC-USD,18259.306640625,18274.111328125,18108.681640625,18266.412109375,18010.025511010535,17733.010194555474,95.62004866612594,84.32718711867177,0.0
2023-01-12 14:00:00+00:00,BTC-USD,18277.40234375,18317.6171875,17995.203125,18011.955078125,18010.20092620276,17743.949209597416,5.195788606460055,66.93861242419533,0.0
2023-01-12 15:00:00+00:00,BTC-USD,18014.5703125,18122.00390625,18014.5703125,18111.787109375,18019.436033763872,17758.37422527497,36.15970825559137,45.65851517605912,0.0
2023-01-12 16:00:00+00:00,BTC-USD,18110.345703125,18141.939453125,18080.265625,18119.767578125,18028.55708325125,17772.54651362203,38.63493178899416,26.6634762170152,0.0
2023-01-12 17:00:00+00:00,BTC-USD,18121.8671875,18760.865234375,18119.9453125,18760.865234375,18095.13055153522,17811.304110514306,100.0,58.26488001486184,0.0
2023-01-12 18:00:00+00:00,BTC-USD,18767.087890625,18833.056640625,18680.0,18803.546875,18159.532035486565,17850.215591474527,96.47793258908904,78.3709547926944,0.0
2023-01-12 19:00:00+00:00,BTC-USD,18801.296875,18933.34765625,18777.814453125,18877.9375,18224.841623169603,17890.518411416702,94.09364395311556,96.85719218073488,0.0
2023-01-12 20:00:00+00:00,BTC-USD,18878.119140625,18998.837890625,18851.5,18998.837890625,18295.204920211,17933.981920405266,100.0,96.85719218073488,0.0
2023-01-12 21:00:00+00:00,BTC-USD,19003.529296875,19030.087890625,18816.927734375,18860.1875,18346.56697291909,17970.303707840354,83.58267545639329,92.55877313650296,0.0
2023-01-12 22:00:00+00:00,BTC-USD,18854.56640625,18897.513671875,18816.103515625,18897.513671875,18396.65303646053,18006.66488290054,87.18947044602263,90.25738196747196,0.0
2023-01-12 23:00:00+00:00,BTC-USD,18897.353515625,18898.89453125,18864.1171875,18870.716796875,18439.74974195276,18040.549271683853,84.60011210487278,85.12408600242956,0.0
2023-01-13 00:00:00+00:00,BTC-USD,18868.90625,18882.91796875,18753.1640625,18778.80859375,18470.57327393433,18069.500617647234,75.25603669618903,82.34853974902815,0.0
2023-01-13 01:00:00+00:00,BTC-USD,18778.955078125,18816.587890625,18762.298828125,18797.734375,18500.315192213024,18098.05880421009,75.53715847331634,78.46443575812604,0.0
2023-01-13 02:00:00+00:00,BTC-USD,18798.46484375,18829.189453125,18798.46484375,18829.189453125,18530.21285229593,18126.730594363617,77.92670705353943,76.2399674076816,0.0
2023-01-13 03:00:00+00:00,BTC-USD,18829.8125,18875.765625,18829.8125,18875.765625,18561.62674072357,18156.10451713367,55.918993556305615,69.7942863610538,0.0
2023-01-13 04:00:00+00:00,BTC-USD,18877.56640625,18878.111328125,18855.876953125,18860.728515625,18588.81781116916,18183.7368308,38.84261381669429,57.56277147551311,0.0
2023-01-13 05:00:00+00:00,BTC-USD,18858.162109375,18858.162109375,18800.830078125,18800.830078125,18608.09165361969,18207.936565989214,17.212681172197343,37.32476284839908,0.0
2023-01-13 06:00:00+00:00,BTC-USD,18798.814453125,18856.650390625,18793.662109375,18855.8515625,18630.61528169972,18233.34499722493,37.08149663222485,31.045597207038828,0.0
2023-01-13 07:00:00+00:00,BTC-USD,18856.3046875,18856.3046875,18802.060546875,18827.93359375,18648.55331006792,18256.66219708866,51.30672527943817,35.20030102795345,0.0
2023-01-13 08:00:00+00:00,BTC-USD,18828.2578125,18853.90234375,18820.07421875,18843.099609375,18666.239337277653,18279.659742668515,61.713619427989386,50.033947113217465,0.0
2023-01-13 09:00:00+00:00,BTC-USD,18844.251953125,18912.0859375,18844.251953125,18912.0859375,18688.58902820696,18304.46076991681,100.0,71.00678156914252,0.0
2023-01-13 10:00:00+00:00,BTC-USD,18913.318359375,19018.44921875,18894.33984375,19018.44921875,18718.57631825632,18332.46031692988,100.0,87.23787314266313,0.0
2023-01-13 11:00:00+00:00,BTC-USD,19019.29296875,19025.669921875,18926.333984375,18934.833984375,18738.236106085293,18356.082813692432,60.84789709398256,86.94929903132753,0.0
2023-01-13 12:00:00+00:00,BTC-USD,18934.25,18934.25,18853.349609375,18861.41796875,18749.43445723663,18375.89987859665,29.204128363134323,63.3506751523723,0.0
2023-01-13 13:00:00+00:00,BTC-USD,18861.767578125,18894.3515625,18842.2421875,18865.9921875,18760.0306145333,18395.11918482816,31.17570798397145,40.40924448036278,0.0
2023-01-13 14:00:00+00:00,BTC-USD,18866.21484375,19038.5,18851.724609375,19038.5,18785.346013212093,18420.34980503097,100.0,53.45994544903525,0.0
2023-01-13 15:00:00+00:00,BTC-USD,19029.125,19256.39453125,19019.53515625,19249.107421875,18827.50614127236,18452.85010373074,98.4252001738991,76.53363605262352,0.0
2023-01-13 16:00:00+00:00,BTC-USD,19247.732421875,19255.44921875,19107.052734375,19113.064453125,18853.46598780442,18478.740862530514,68.45270592685894,88.95930203358601,0.0
2023-01-13 17:00:00+00:00,BTC-USD,19113.267578125,19321.107421875,19113.267578125,19253.33984375,18889.818156526744,18509.11729316657,86.47443368975827,84.45077993017209,0.0
2023-01-13 18:00:00+00:00,BTC-USD,19253.9296875,19343.947265625,19253.9296875,19307.59765625,18927.79811104704,18540.43024858161,92.75478543871874,82.56064168511199,0.0
2023-01-13 19:00:00+00:00,BTC-USD,19305.5234375,19349.8984375,19272.03515625,19349.8984375,18966.17086799731,18572.17409912743,100.0,93.076406376159,0.0
2023-01-13 20:00:00+00:00,BTC-USD,19346.623046875,19468.771484375,19341.904296875,19461.771484375,19011.225469486188,18607.06027109793,98.88273381070692,97.2125064164752,0.0
2023-01-13 21:00:00+00:00,BTC-USD,19460.666015625,19848.703125,19403.765625,19838.634765625,19086.444496407898,18655.357310098985,98.99962740729816,99.2941204060017,0.0
2023-01-13 22:00:00+00:00,BTC-USD,19832.89453125,19964.322265625,19816.861328125,19865.587890625,19157.275714064,18702.81733286472,91.2007728392268,96.36104468574398,0.0
2023-01-13 23:00:00+00:00,BTC-USD,19865.126953125,19908.087890625,19799.92578125,19908.087890625,19225.53136647864,18750.082844933742,94.94566839287282,95.04868954646592,0.0
2023-01-14 00:00:00+00:00,BTC-USD,19910.537109375,21054.376953125,19907.828125,20947.60546875,19382.08355759421,18836.260202730464,94.75283609079716,93.63309244096558,0.0
2023-01-14 01:00:00+00:00,BTC-USD,20927.7265625,21010.947265625,20761.677734375,20923.4375,19522.206643267466,18918.110292819467,93.27592951064662,94.32481133143888,0.0
2023-01-14 02:00:00+00:00,BTC-USD,20926.45703125,21007.048828125,20872.71484375,20941.982421875,19651.27716859542,18997.47782729224,94.20977855768687,94.07951471971022,0.0
2023-01-14 03:00:00+00:00,BTC-USD,20942.62890625,20975.763671875,20856.30078125,20944.4375,19768.837198723108,19073.829187006264,93.89376988573804,93.79315931802384,0.0
2023-01-14 04:00:00+00:00,BTC-USD,20947.7734375,20989.076171875,20911.78125,20929.185546875,19874.32341219146,19146.58825994229,92.97601579733474,93.69318808025322,0.0
2023-01-14 05:00:00+00:00,BTC-USD,20925.119140625,20925.119140625,20825.462890625,20850.998046875,19963.112015344508,19213.42785942985,88.12366985786726,91.66448518031336,0.0
2023-01-14 06:00:00+00:00,BTC-USD,20850.853515625,20961.654296875,20850.853515625,20956.72265625,20053.440255426824,19281.792361265936,94.08374974707525,91.72781180075908,0.0
2023-01-14 07:00:00+00:00,BTC-USD,20959.1484375,20967.294921875,20880.03515625,20908.421875,20131.165857206204,19345.58175396139,88.36502516819014,90.19081492437756,0.0
2023-01-14 08:00:00+00:00,BTC-USD,20908.6171875,21009.48828125,20898.68359375,21001.98828125,20210.33153211928,19410.53887267859,95.82377751724718,92.7575174775042,0.0
2023-01-14 09:00:00+00:00,BTC-USD,21004.193359375,21004.193359375,20425.33203125,20518.703125,20238.36531329025,19453.99629433825,53.27945788396904,79.15608685646879,0.0
2023-01-14 10:00:00+00:00,BTC-USD,20527.177734375,20540.037109375,20330.91015625,20495.337890625,20261.72645668432,19494.83321968284,24.179229649117264,57.7608216834445,0.0
2023-01-14 11:00:00+00:00,BTC-USD,20499.8828125,20726.15234375,20494.724609375,20724.87109375,20303.83051459938,19543.06999905801,58.056828386561975,45.171838639882765,0.0
2023-01-14 12:00:00+00:00,BTC-USD,20724.607421875,20922.47265625,20636.35546875,20908.537109375,20358.803841397163,19596.61772887437,85.1231320085657,55.78639668141498,0.0
2023-01-14 13:00:00+00:00,BTC-USD,20909.830078125,20922.931640625,20815.814453125,20914.466796875,20409.31865553151,19648.29808448224,85.99697206935458,76.39231082149409,0.0
2023-01-14 14:00:00+00:00,BTC-USD,20917.24609375,21075.142578125,20763.740234375,20833.59765625,20447.889473778647,19694.78042063,67.544423653775,79.55484257723177,0.0
2023-01-14 15:00:00+00:00,BTC-USD,20833.2890625,20855.912109375,20735.654296875,20774.759765625,20477.60495485559,19737.13255180628,59.63857476899175,71.05999016404046,0.0
